Created at [Route Purchase],Price [Route Purchase],Id [Route],Title [Route],Type [Payment],Id [User]
"January 25, 2025 08:58",4.99,10693,"Rome’s Colosseum with Context: A Guide to its Games, Architecture, and History",InAppPurchase,392095
"January 25, 2025 08:59",0.0,624,Theatreland Tour with Ian McKellen,FreePayment,392624
"January 25, 2025 09:02",7.99,7416,Madrid Walking Tour: Manzanares River’s Story from Prehistory to Popular Park,AndroidPayment,199855
"January 25, 2025 09:06",7.99,3577,The Mysteries of Milan: From the Duomo to the Royal Palace,InAppPurchase,349282
"January 25, 2025 09:08",0.0,9057,Redwoods and Wine Country (Spanish),CouponRedemptionPaid,392634
"January 25, 2025 09:09",5.99,1759,The Roman Forum,AndroidPayment,392636
"January 25, 2025 09:13",8.99,8056,Gamla Stan Walking Tour: A Guide to Stockholm’s Old City,InAppPurchase,392559
"January 25, 2025 09:13",0.0,1234,Historic Tour of Matjiesfontein,FreePayment,392637
"January 25, 2025 09:14",11.99,6849,Helsinki Walking Tour: Historical Highlights from the Finnish Capital,InAppPurchase,364107
"January 25, 2025 09:17",14.99,9995,Run the Thames Bridges Half Marathon,CouponRedemptionPaid,392638
"January 25, 2025 09:20",0.0,1447,Upper Cableway Station Audio Guide: Tabletop Walking Tour,FreePayment,29670
"January 25, 2025 09:25",0.0,3282,Apartheid Museum: A Tour of its Permanent Exhibition,FreePayment,392640
"January 25, 2025 09:26",6.99,10184,Snapshots of Bangkok: A Guide to its Most Picturesque Sights,StripePayment,392641
"January 25, 2025 09:30",11.99,1951,The Heart of Vienna,AndroidPayment,392642
"January 25, 2025 09:30",0.0,1351,Vineyard Audio Guide: Deep Roots and Trade Routes,FreePayment,392429
"January 25, 2025 09:32",5.99,10255,"Dwarfs, Ghosts and Beer: A Guide to Wrocław’s Old Town",CouponRedemptionResellerReply,392646
"January 25, 2025 09:42",5.99,1759,The Roman Forum,StripePayment,392650
"January 25, 2025 09:49",11.99,6829,Unknown Bruges Walking Tour: A Journey to the Heart of the Medieval Metropole,InAppPurchase,314474
"January 25, 2025 09:58",11.99,7338,Barcelona Walking Tour: El Raval and the Gothic Quarter’s Landmarks and Legends,StripePayment,392653
"January 25, 2025 09:59",11.99,9197,Hidden Ghent Walking Tour: A Guide to the Authentic Flemish City No One Knows,SwfRedemption,392644
"January 25, 2025 09:59",6.99,1924,Multicultural Madrid Walking Tour: from Plaza Mayor to Lavapiés,AndroidPayment,358944
"January 25, 2025 10:00",0.0,3282,Apartheid Museum: A Tour of its Permanent Exhibition,FreePayment,392654
"January 25, 2025 10:05",0.0,3282,Apartheid Museum: A Tour of its Permanent Exhibition,FreePayment,392656
"January 25, 2025 10:09",11.99,7578,Barcelona Walking Tour: Landmarks and Legends of El Born and Ciutadella Park,InAppPurchase,392657
"January 25, 2025 10:11",0.0,150,Spier History: Sannie’s Story,FreePayment,392658
"January 25, 2025 10:14",5.99,1113,Cambridge Colleges Audio Guide: From King's to Trinity and St John's,CouponRedemptionResellerReply,392659
"January 25, 2025 10:16",9.99,9384,Nikolai-Viertel: Ein Spaziergang durch das mittelalterliche Berlin,StripePayment,392660
"January 25, 2025 10:18",9.99,5013,The City on the Rock: Segovia from the Aqueduct to the Alcazar,InAppPurchase,392661
"January 25, 2025 10:26",8.99,138,Westminster - Heart of the Nation,InAppPurchase,213943
"January 25, 2025 10:31",6.99,2014,A walk around the Tower of London from the Monument to Traitors Gate,CouponRedemptionResellerReply,392663
"January 25, 2025 10:32",6.99,2014,A walk around the Tower of London from the Monument to Traitors Gate,CouponRedemptionResellerReply,392664
"January 25, 2025 10:34",7.99,5640,The Royal Arsenal Tour: From the Battlefield to the Football field,InAppPurchase,389882
"January 25, 2025 10:40",5.99,4376,The Carlos Thays Botanical Garden: The Best of a Beautiful Outdoor Museum,StripePayment,392667
"January 25, 2025 10:40",7.99,9557,Die Freiburger Altstadt: Ein Spaziergang vom Rathausplatz zum Schwabentor,CouponRedemptionResellerReply,276273
"January 25, 2025 10:49",6.99,3878,Italy at its most Italian: A guide to Naples from Ancient Greece to the present,InAppPurchase,41704
"January 25, 2025 10:52",7.99,4183,The Best of Bristol: A Guide to the Old City and its Brilliant Pubs,AndroidPayment,281551
"January 25, 2025 10:55",9.99,10214,Classic Bordeaux: A Walking Tour Through France’s Most Elegant City,InAppPurchase,392670
"January 25, 2025 10:57",7.99,2756,The Ghosts of Llandaff,CouponRedemptionResellerReply,392671
"January 25, 2025 11:06",9.99,11023,Riverside Ride to Belém: A Guide to Lisbon’s Legends along the Tagus,CouponRedemptionResellerReply,392672
"January 25, 2025 11:09",9.99,8323,Medieval and Modern Brussels: A Tour through the Heart of Europe ,InAppPurchase,254769
"January 25, 2025 11:10",11.99,3105,"Romans, Vikings and Medieval Marvels: A Walk Through York’s History",AndroidPayment,391887
"January 25, 2025 11:10",11.99,3105,"Romans, Vikings and Medieval Marvels: A Walk Through York’s History",InAppPurchase,392488
"January 25, 2025 11:17",9.99,7279,"A Prague Walking Tour: The Glory, Decline and Revival of Vysehrad Castle",AndroidPayment,229600
"January 25, 2025 11:17",24.99,7227,A Carcassonne Tour: History and Highlights Along its Medieval Walls,InAppPurchase,390656
"January 25, 2025 11:18",7.99,10085,"Cloisters, Cathedrals, and Cheese: Walk Wells, England’s Second Smallest City",AndroidPayment,304069
"January 25, 2025 11:32",0.0,624,Theatreland Tour with Ian McKellen,FreePayment,392674
"January 25, 2025 11:38",9.99,9460,"Flowers, Feasts, and Fabrics: A Tour of Denpasar’s Pulsating Markets",InAppPurchase,392676
"January 25, 2025 11:39",19.99,10731,The Roman Forum and the Palatine Hill with Context: An Audio Tour,StripePayment,310212
"January 25, 2025 11:39",6.99,10238,A Guide to Manchester through the Ages: From Romans to Industrial Revolution,InAppPurchase,374956
"January 25, 2025 11:41",11.99,1951,The Heart of Vienna,InAppPurchase,390642
"January 25, 2025 11:43",19.99,10731,The Roman Forum and the Palatine Hill with Context: An Audio Tour,InAppPurchase,392095
"January 25, 2025 11:45",7.99,8174,Manchester Walking Tour: A Guide to England’s First Industrial City,InAppPurchase,374956
"January 25, 2025 11:49",6.99,873,On the trail of Leipzig's communist past,AndroidPayment,271294
"January 25, 2025 11:59",8.99,4927,Haunted Chester: A Spooky Stroll around the Roman-Walled City,InAppPurchase,326499
"January 25, 2025 12:01",8.99,3811,A Taste of Salzburg: Highlights from Mirabell Gardens to Mozart's Birthplace,AndroidPayment,143877
"January 25, 2025 12:01",8.99,6182,London’s Royal Parks: Primrose Hill and Regent’s Park,SwfRedemption,135473
"January 25, 2025 12:11",11.99,5947,Shakespeare’s Birthplace: An Introduction to 16th Century Stratford-Upon-Avon ,StripePayment,392686
"January 25, 2025 12:13",8.99,11998,"Medieval Córdoba: A Guide to its Islamic, Christian and Jewish Heritage",InAppPurchase,391823
"January 25, 2025 12:16",7.99,2756,The Ghosts of Llandaff,FreePayment,234118
"January 25, 2025 12:17",0.0,3282,Apartheid Museum: A Tour of its Permanent Exhibition,FreePayment,392687
"January 25, 2025 12:18",11.99,3852,Historic Krakow: A Journey through the Medieval Old Town and Wawel Castle,InAppPurchase,392688
"January 25, 2025 12:18",8.99,2448,The City through the Centuries,InAppPurchase,155411
"January 25, 2025 12:20",7.99,4903,Downtown Funchal: A Tour Through the Old City,CouponRedemptionResellerReply,392689
"January 25, 2025 12:21",0.0,3282,Apartheid Museum: A Tour of its Permanent Exhibition,FreePayment,392690
"January 25, 2025 12:22",11.99,3857,The Magic of Bruges: A Guide to its Legends and Hidden Treasures,StripePayment,392692
"January 25, 2025 12:23",9.99,8816,"Eine Führung durch Sanssouci Park: Gärten,  Schlösser und Skulpturen",AndroidPayment,373496
"January 25, 2025 12:37",9.99,7502,Parma tour: A walk through the history of Europe’s culinary capital,StripePayment,391906
"January 25, 2025 12:38",11.99,8628,"A Dublin Walking Tour: 1,000 Years of Patriots, Poets and Pubs in Temple Bar",InAppPurchase,372102
"January 25, 2025 12:44",0.0,1234,Historic Tour of Matjiesfontein,FreePayment,392694
"January 25, 2025 12:49",9.99,10005,Palaces and Piazzas: The Highlights of Florence,InAppPurchase,392695
"January 25, 2025 12:51",5.99,2814,The Iconic Architecture of Downtown Dubai,StripePayment,311327
"January 25, 2025 12:51",6.99,9727,Monastery of Jerónimos: Stories from Lisbon's Glorious Past,AndroidPayment,109075
"January 25, 2025 12:53",19.99,9629,The French Revolution in Paris: A Walking Tour with Context,CouponRedemptionPaid,392697
"January 25, 2025 13:02",9.99,10480,Medieval to Modern: A Tour of Nottingham’s Architectural Heritage,AndroidPayment,212199
"January 25, 2025 13:03",9.99,9406,City of Caliphs: A Guide to Córdoba’s Layered History,AndroidPayment,242472
"January 25, 2025 13:20",0.0,1447,Upper Cableway Station Audio Guide: Tabletop Walking Tour,FreePayment,392701
"January 25, 2025 13:20",11.99,7349,The Berlin Wall: A Walking Tour Along the Former Death Strip,SwfRedemption,123195
"January 25, 2025 13:24",9.99,2943,Île de la Cité: Where Paris Was Born,InAppPurchase,216501
"January 25, 2025 13:28",8.99,5474,Exploring Mayfair: London’s Most Luxurious Neighbourhood,InAppPurchase,300165
"January 25, 2025 13:41",14.99,3508,The Glory of Occitania,CouponRedemptionPaid,276932
"January 25, 2025 13:45",1.99,559,Leeds Newbie Tour - A First Timer's Visit to this Great City,StripePayment,164830
"January 25, 2025 13:46",4.99,10693,"Rome’s Colosseum with Context: A Guide to its Games, Architecture, and History",AndroidPayment,392655
"January 25, 2025 13:50",7.99,5795,Beyond the Theme Parks: Orlando’s Historical Highlights,CouponRedemptionResellerReply,392707
"January 25, 2025 13:58",0.0,3282,Apartheid Museum: A Tour of its Permanent Exhibition,FreePayment,392708
"January 25, 2025 14:04",14.99,3508,The Glory of Occitania,AndroidPayment,82366
"January 25, 2025 14:05",5.99,8874,Yosemite Valley Loop Hike,CouponRedemptionPaid,392709
"January 25, 2025 14:05",9.99,10595,Rome’s Medieval Village: A Trastevere Walking Tour,InAppPurchase,369485
"January 25, 2025 14:10",11.99,4342,Unholy Toledo Tour: Gambling and Gangsters in the Glass City,StripePayment,392550
"January 25, 2025 14:12",19.99,10082,From Obscurity to Prosperity: An Introduction to Buenos Aires with Context,InAppPurchase,304876
"January 25, 2025 14:21",8.99,2448,The City through the Centuries,AndroidPayment,385247
"January 25, 2025 14:23",11.99,7544,Memorials and Monuments: A walking tour from the Reichstag to Potsdam Square,AndroidPayment,248635
"January 25, 2025 14:24",0.0,2342,Dividing Lines: A History of Segregation in Kansas City,FreePayment,392713
"January 25, 2025 14:26",7.99,990,Talking Buildings of Old San Juan,InAppPurchase,392310
"January 25, 2025 14:32",0.0,624,Theatreland Tour with Ian McKellen,FreePayment,392714
"January 25, 2025 14:33",7.99,3244,Upstream: Along the riverside of Akerselva,InAppPurchase,392715
"January 25, 2025 14:40",9.99,10151,The World’s Largest Church: A St Peter’s Basilica Audio Tour with Context,InAppPurchase,361209
"January 25, 2025 14:40",11.99,10259,Buda’s Castle District: A Walking Tour Through Budapest’s Bastion of Folklore,InAppPurchase,392711
"January 25, 2025 14:49",6.99,10817,St Louis Cemetery No.3: A Guide to New Orleans’ Unique Burial Traditions,AndroidPayment,392716
"January 25, 2025 14:54",0.0,2342,Dividing Lines: A History of Segregation in Kansas City,FreePayment,392595
"January 25, 2025 15:02",9.99,11722,Emily in Paris Tour: The Unofficial Guide,InAppPurchase,392250
"January 25, 2025 15:04",8.99,2673,The Roman Jewish Ghetto,InAppPurchase,274248
"January 25, 2025 15:28",9.99,8246,The Secrets of the Historical Garden District: A Walking Tour,StripePayment,392720
"January 25, 2025 15:29",9.99,5235,Durham History Tour: A Guide to the City’s Landmarks and Legends,SwfRedemption,358540
"January 25, 2025 15:32",9.99,7456,Art and Architecture in Silicon Valley: A Stanford University Tour,CouponRedemptionResellerReply,392613
"January 25, 2025 15:36",5.99,8874,Yosemite Valley Loop Hike,CouponRedemptionPaid,392726
"January 25, 2025 15:36",8.99,2617,Chichen Itza: The Way of Kukulkan,AndroidPayment,392724
"January 25, 2025 15:37",19.99,8862,Mexico City's Historical Sights: A Walking Tour with Context,InAppPurchase,246488
"January 25, 2025 15:42",14.99,10200,"Slumming It in Five Points, Chinatown, and the Bowery: A TellBetter Walking Tour",AndroidPayment,392339
"January 25, 2025 15:57",9.99,11556,Run the Ghost Tubes  10k,CouponRedemptionPaid,271795
"January 25, 2025 16:00",0.0,12073,Central Neighborhoods Tour 2025,CouponRedemptionPaid,128368
"January 25, 2025 16:13",11.99,4342,Unholy Toledo Tour: Gambling and Gangsters in the Glass City,StripePayment,392732
"January 25, 2025 16:14",6.99,8906,Politics and Power in Serenissima: From the Doge‘s Palace to Venice’s Arsenale,InAppPurchase,353349
"January 25, 2025 16:21",5.99,8223,"San Francisco’s Chinatown: A Food, Culture, and History Walk",CouponRedemptionResellerReply,392734
"January 25, 2025 16:25",9.99,6282,Jewel of the South: A local's guide to historic Charleston,AndroidPayment,392723
"January 25, 2025 16:30",7.99,990,Talking Buildings of Old San Juan,InAppPurchase,392738
"January 25, 2025 16:32",7.99,5813,"The Secrets of Golden Gate Park: Graft, Gunfire and a 90-Year-Old Fish",InAppPurchase,240785
"January 25, 2025 16:51",8.99,3386,"Castles, canals and good folk in Utrecht",CouponRedemptionResellerReply,392742
"January 25, 2025 17:01",5.99,7328,Central Park TV & Movie Tour - Spanish ,CouponRedemptionPaid,392743
"January 25, 2025 17:01",5.99,7328,Central Park TV & Movie Tour - Spanish ,CouponRedemptionPaid,392744
"January 25, 2025 17:04",19.99,10594,Yosemite National Park via Highway 140 (Chinese),CouponRedemptionPaid,392745
"January 25, 2025 17:15",7.99,990,Talking Buildings of Old San Juan,CouponRedemptionResellerReply,392747
"January 25, 2025 17:20",9.99,9448,The French Quarter: A Guide to its 300 Years of History,InAppPurchase,236498
"January 25, 2025 17:28",8.99,8056,Gamla Stan Walking Tour: A Guide to Stockholm’s Old City,StripePayment,392748
"January 25, 2025 17:30",7.99,4248,Getting to Know the Görlitz Old Town,StripePayment,392750
"January 25, 2025 17:39",7.99,4248,Getting to Know the Görlitz Old Town,InAppPurchase,392753
"January 25, 2025 17:48",9.99,8246,The Secrets of the Historical Garden District: A Walking Tour,StripePayment,392754
"January 25, 2025 18:03",7.99,2756,The Ghosts of Llandaff,CouponRedemptionResellerReply,392675
"January 25, 2025 18:05",7.99,2756,The Ghosts of Llandaff,CouponRedemptionResellerReply,392758
"January 25, 2025 18:16",11.99,12027,Portside Tales of Conquest and Conflict: A Lagos Walking Tour,CouponRedemptionPaid,392761
"January 25, 2025 18:17",7.99,6582,Downtown Tucson walking tour: 300 years of Spanish history along Main Street,CouponRedemptionResellerReply,119284
"January 25, 2025 18:26",7.99,5795,Beyond the Theme Parks: Orlando’s Historical Highlights,StripePayment,392762
"January 25, 2025 18:43",19.99,11137,American Museum of Natural History: An Audio Guide with Context,StripePayment,392766
"January 25, 2025 18:49",9.99,4987,Jewish Llandudno: Explore the Town’s Alternative History,StripePayment,392768
"January 25, 2025 19:03",8.99,6678,Aarhus Walking Tour: A Guide to the Ancient Viking Stronghold of Aros,CouponRedemptionResellerReply,392326
"January 25, 2025 19:17",7.99,4320,Historic Folsom: A Walking Tour around the Old Town,CouponRedemptionResellerReply,392769
"January 25, 2025 19:17",19.99,9105,In and Around St. Mark‘s Square: A Walk with Context,InAppPurchase,301330
"January 25, 2025 19:24",9.99,3672,California Coast Driving Tour: From Carmel and Point Lobos to Big Sur,InAppPurchase,392771
"January 25, 2025 19:25",8.99,852,The Heart of Venice,InAppPurchase,301330
"January 25, 2025 19:43",7.99,3186,Carmel-by-the-Sea: Fairy Tale Houses Walking Tour,InAppPurchase,392774
"January 25, 2025 19:54",9.99,8246,The Secrets of the Historical Garden District: A Walking Tour,StripePayment,392775
"January 25, 2025 20:36",9.99,11259,San Francisco: From the Palace of Fine Arts to Golden Gate Bridge,StripePayment,392776
"January 25, 2025 20:52",8.99,11141,"Beauty, Madness and Passion in Siena: A Guide to the Unique Tuscan Town",InAppPurchase,392695
"January 25, 2025 21:05",19.99,9105,In and Around St. Mark‘s Square: A Walk with Context,InAppPurchase,391912
"January 25, 2025 21:08",9.99,6405,"Freedom Trail Audio Tour, from Boston Common to Granary Burial Ground ",CouponRedemptionResellerReply,392784
"January 25, 2025 21:12",11.99,6664,Hard-rock mining in California: A Highway 49 driving tour to Jackson,CouponRedemptionResellerReply,320523
"January 25, 2025 21:32",9.99,7420,17 Mile Drive Tour: A Guide to Pebble Beach’s Historical Highlights,InAppPurchase,392525
